7689.7	0.656723	4373.25	43200	0.000145444
t, c	M(t), рад	E(t), рад	Theta(t), рад	r	Vr		Vn		V	
67	0.00974475	0.0283801	0.0623311	2641.73	0.0910191	3.68334	3.68447
68	0.0098902	0.0288035	0.0632605	2641.79	0.0923744	3.68326	3.68442
69	0.0100356	0.0292268	0.0641898	2641.86	0.0937295	3.68317	3.68436
70	0.0101811	0.0296502	0.065119	2641.92	0.0950845	3.68308	3.68431
71	0.0103265	0.0300735	0.0660482	2641.98	0.0964393	3.68299	3.68426
72	0.010472	0.0304968	0.0669774	2642.05	0.097794	3.6829	3.6842
73	0.0106174	0.0309201	0.0679065	2642.11	0.0991485	3.68281	3.68415
74	0.0107629	0.0313434	0.0688356	2642.18	0.100503	3.68272	3.68409
75	0.0109083	0.0317667	0.0697646	2642.25	0.101857	3.68263	3.68403
76	0.0110538	0.03219	0.0706936	2642.32	0.103211	3.68253	3.68398
77	0.0111992	0.0326133	0.0716225	2642.39	0.104565	3.68243	3.68392
78	0.0113446	0.0330365	0.0725514	2642.46	0.105919	3.68234	3.68386
79	0.0114901	0.0334598	0.0734802	2642.53	0.107272	3.68224	3.6838
80	0.0116355	0.033883	0.074409	2642.6	0.108626	3.68214	3.68374
81	0.011781	0.0343062	0.0753377	2642.67	0.109979	3.68204	3.68368
82	0.0119264	0.0347294	0.0762664	2642.75	0.111332	3.68193	3.68362
83	0.0120719	0.0351526	0.077195	2642.82	0.112685	3.68183	3.68355
84	0.0122173	0.0355758	0.0781236	2642.9	0.114038	3.68172	3.68349
85	0.0123627	0.035999	0.0790521	2642.97	0.11539	3.68162	3.68342
86	0.0125082	0.0364222	0.0799806	2643.05	0.116743	3.68151	3.68336
87	0.0126536	0.0368453	0.080909	2643.13	0.118095	3.6814	3.68329
88	0.0127991	0.0372685	0.0818373	2643.21	0.119447	3.68129	3.68323
89	0.0129445	0.0376916	0.0827656	2643.29	0.120799	3.68118	3.68316
90	0.01309	0.0381147	0.0836939	2643.37	0.12215	3.68107	3.68309
91	0.0132354	0.0385378	0.0846221	2643.45	0.123502	3.68095	3.68302
92	0.0133809	0.0389609	0.0855502	2643.53	0.124853	3.68084	3.68295
93	0.0135263	0.0393839	0.0864782	2643.62	0.126204	3.68072	3.68288
94	0.0136717	0.039807	0.0874063	2643.7	0.127555	3.6806	3.68281
95	0.0138172	0.04023	0.0883342	2643.79	0.128906	3.68048	3.68274
96	0.0139626	0.0406531	0.0892621	2643.87	0.130256	3.68036	3.68267
97	0.0141081	0.0410761	0.0901899	2643.96	0.131607	3.68024	3.68259
98	0.0142535	0.0414991	0.0911177	2644.05	0.132957	3.68012	3.68252
99	0.014399	0.0419221	0.0920454	2644.14	0.134307	3.67999	3.68244
100	0.0145444	0.0423451	0.092973	2644.23	0.135656	3.67987	3.68237
101	0.0146899	0.042768	0.0939006	2644.32	0.137006	3.67974	3.68229
102	0.0148353	0.043191	0.0948281	2644.41	0.138355	3.67962	3.68222
103	0.0149807	0.0436139	0.0957556	2644.5	0.139704	3.67949	3.68214
104	0.0151262	0.0440368	0.0966829	2644.6	0.141053	3.67936	3.68206
105	0.0152716	0.0444597	0.0976103	2644.69	0.142401	3.67922	3.68198
106	0.0154171	0.0448826	0.0985375	2644.79	0.14375	3.67909	3.6819
107	0.0155625	0.0453055	0.0994647	2644.88	0.145098	3.67896	3.68182
108	0.015708	0.0457283	0.100392	2644.98	0.146446	3.67882	3.68174
109	0.0158534	0.0461512	0.101319	2645.08	0.147794	3.67869	3.68165
110	0.0159989	0.046574	0.102246	2645.18	0.149141	3.67855	3.68157
111	0.0161443	0.0469968	0.103173	2645.28	0.150488	3.67841	3.68149
112	0.0162897	0.0474196	0.1041	2645.38	0.151835	3.67827	3.6814
113	0.0164352	0.0478424	0.105026	2645.48	0.153182	3.67813	3.68132
114	0.0165806	0.0482651	0.105953	2645.58	0.154529	3.67799	3.68123
115	0.0167261	0.0486879	0.10688	2645.68	0.155875	3.67784	3.68114
116	0.0168715	0.0491106	0.107806	2645.79	0.157221	3.6777	3.68106
117	0.017017	0.0495333	0.108733	2645.89	0.158567	3.67755	3.68097
118	0.0171624	0.049956	0.109659	2646	0.159913	3.6774	3.68088
119	0.0173078	0.0503787	0.110585	2646.11	0.161258	3.67725	3.68079
120	0.0174533	0.0508013	0.111512	2646.22	0.162603	3.6771	3.6807
121	0.0175987	0.051224	0.112438	2646.32	0.163948	3.67695	3.68061
122	0.0177442	0.0516466	0.113364	2646.43	0.165293	3.6768	3.68051
123	0.0178896	0.0520692	0.11429	2646.54	0.166637	3.67665	3.68042
124	0.0180351	0.0524918	0.115216	2646.66	0.167981	3.67649	3.68033
125	0.0181805	0.0529144	0.116142	2646.77	0.169325	3.67634	3.68023
126	0.018326	0.0533369	0.117068	2646.88	0.170668	3.67618	3.68014
127	0.0184714	0.0537594	0.117993	2647	0.172012	3.67602	3.68004
128	0.0186168	0.054182	0.118919	2647.11	0.173355	3.67586	3.67995
129	0.0187623	0.0546044	0.119844	2647.23	0.174697	3.6757	3.67985
130	0.0189077	0.0550269	0.12077	2647.34	0.17604	3.67554	3.67975
131	0.0190532	0.0554494	0.121695	2647.46	0.177382	3.67537	3.67965
132	0.0191986	0.0558718	0.122621	2647.58	0.178724	3.67521	3.67955
133	0.0193441	0.0562943	0.123546	2647.7	0.180066	3.67504	3.67945
134	0.0194895	0.0567167	0.124471	2647.82	0.181407	3.67488	3.67935
135	0.019635	0.057139	0.125396	2647.94	0.182748	3.67471	3.67925
136	0.0197804	0.0575614	0.126321	2648.06	0.184089	3.67454	3.67915
137	0.0199258	0.0579837	0.127246	2648.19	0.18543	3.67437	3.67904
138	0.0200713	0.0584061	0.128171	2648.31	0.18677	3.67419	3.67894
139	0.0202167	0.0588284	0.129095	2648.44	0.18811	3.67402	3.67883
140	0.0203622	0.0592507	0.13002	2648.56	0.18945	3.67385	3.67873
141	0.0205076	0.0596729	0.130945	2648.69	0.190789	3.67367	3.67862
142	0.0206531	0.0600952	0.131869	2648.82	0.192129	3.67349	3.67851
143	0.0207985	0.0605174	0.132793	2648.94	0.193467	3.67332	3.67841
144	0.020944	0.0609396	0.133718	2649.07	0.194806	3.67314	3.6783
145	0.0210894	0.0613618	0.134642	2649.2	0.196144	3.67296	3.67819
146	0.0212348	0.0617839	0.135566	2649.34	0.197482	3.67277	3.67808
147	0.0213803	0.0622061	0.13649	2649.47	0.19882	3.67259	3.67797
148	0.0215257	0.0626282	0.137414	2649.6	0.200157	3.67241	3.67786
149	0.0216712	0.0630503	0.138338	2649.73	0.201494	3.67222	3.67774
150	0.0218166	0.0634724	0.139261	2649.87	0.202831	3.67203	3.67763
151	0.0219621	0.0638944	0.140185	2650	0.204167	3.67185	3.67752
152	0.0221075	0.0643165	0.141108	2650.14	0.205504	3.67166	3.6774
153	0.0222529	0.0647385	0.142032	2650.28	0.206839	3.67147	3.67729
154	0.0223984	0.0651605	0.142955	2650.42	0.208175	3.67128	3.67717
155	0.0225438	0.0655824	0.143878	2650.56	0.20951	3.67108	3.67706
